pipeline_id,n_features_all,n_features_selected_randomly,use_imputer,imputer_type,use_var_thresholder,var_thresholder_type,use_scaler,scaler_type,use_feature_selector,feature_selector_type,fs_score_func_type,fs_estimator_type,model_type,score_type,score_valid_mean,score_valid_std,score_test,dt_pipe_start_str,seconds_processing,pipeline_file_size
IBA5NJPVBNDODF1N,1764,185,True,SimpleImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.9603123169664242,0.008966093213387772,0.9638287228954081,2026-04-20_07-28-34,2301.657847881317,218862
K2OS2U9V63G7HLDE,1764,1318,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,MultinomialNB,roc_auc_score,0.8744069772374532,0.01792075643236266,0.8751143973214285,2026-04-20_08-06-56,37.43794798851013,121351
ZQQ5455GJBNHX2NF,1764,1087,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,NearestCentroid,roc_auc_score,0.8433624633284602,0.017173342523605823,0.8349269571109694,2026-04-20_08-08-52,30.200819492340088,219214645
J6X2J1KV67MXHPM0,1764,1486,True,SimpleImputer,True,VarianceThreshold,True,StandardScaler,False,None,None,None,HistGradientBoostingClassifier,roc_auc_score,0.9576360834089558,0.00933083822104828,0.9724123086734693,2026-04-20_08-09-22,129.09151601791382,2144004
GEDX99AXHIMBS2PU,1764,742,True,KNNImputer,True,VarianceThreshold,False,None,False,None,None,None,GaussianNB,roc_auc_score,0.8319303886649291,0.013380861890033652,0.843854532047194,2026-04-20_08-11-32,14.697641372680664,149620972
UCU0Q444E6NE8V0Z,1764,1339,True,KNNImputer,True,VarianceThreshold,False,None,False,None,None,None,BaggingClassifier,roc_auc_score,0.980521431488898,0.005080212379223877,0.9838573222257653,2026-04-20_08-11-47,18590.56174135208,297893339
3CKKF9QL0BFIK3ZR,1764,143,True,KNNImputer,True,VarianceThreshold,False,None,False,None,None,None,ComplementNB,roc_auc_score,0.8746820703503143,0.028000821475018377,0.8588012197066326,2026-04-20_13-22-07,24.766570806503296,28837476
4D0OA8JK9OBY2EFZ,1764,1333,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.7049445354457254,0.023750581029913655,0.7267841198979592,2026-04-20_13-22-32,106.1355333328247,268784863
O9IV5XPS53LPQX9S,1764,1625,True,KNNImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,MultinomialNB,roc_auc_score,0.8927878210846039,0.015956500693323508,0.8866348453443877,2026-04-20_13-24-18,37.960912227630615,327738032
4L00LSDM135USNSP,1764,572,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,GradientBoostingClassifier,roc_auc_score,0.924424848368489,0.009546775646278526,0.9338970822704081,2026-04-20_13-25-04,273.24039483070374,115572782
LICRMPBJG35RC1I4,1764,1755,True,SimpleImputer,False,None,True,StandardScaler,False,None,None,None,HistGradientBoostingClassifier,roc_auc_score,0.9532237684353589,0.007822769327736675,0.9558602718431122,2026-04-20_13-29-44,214.05690217018127,2656899
9XH6V9TM00SCHIH4,1764,1748,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,MultinomialNB,roc_auc_score,0.8902215891671412,0.01792665360803198,0.8917194475446428,2026-04-20_13-44-26,75.39060473442078,118117
400MHE20VEMZ254K,1764,1150,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,ComplementNB,roc_auc_score,0.8728409855937163,0.02272812874590967,0.8523905851403061,2026-04-20_13-45-49,15.864744186401367,115115
CILNZYNKPJVIBY6W,1764,338,True,SimpleImputer,True,VarianceThreshold,True,StandardScaler,False,None,None,None,XGBClassifier,roc_auc_score,0.9661455559188242,0.00464014516212805,0.9691586615114794,2026-04-20_13-46-10,68022.43200945854,9445746
DNHYEU0N4K1TP2LN,1764,723,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,LGBMClassifier,roc_auc_score,0.9892263576891918,0.002458976781691413,0.9835995296556123,2026-04-21_08-39-53,59.33828949928284,145930368
Q6HZTBHJRQPLJHIV,1764,1128,True,KNNImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,LogisticRegression,roc_auc_score,0.97766166441453,0.004304887813354219,0.9696350845025511,2026-04-21_08-40-52,1567.377287387848,227474232
DQ5TLWH4R3F14O4A,1764,560,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,RandomForestClassifier,roc_auc_score,0.9445145258429737,0.011421006717327698,0.9535421316964285,2026-04-21_09-08-39,262.82989501953125,113730772
7BUKT1HTY651FV93,1764,712,True,KNNImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.9003592786817844,0.010004412897498286,0.8841775948660715,2026-04-21_09-13-07,2762.2065014839172,143628780
WEWG9HAWFZBSJ128,1764,1658,True,SimpleImputer,True,VarianceThreshold,False,None,False,None,None,None,XGBRFClassifier,roc_auc_score,0.9547201013350362,0.008403063677009158,0.9481522042410713,2026-04-21_09-59-10,325.8576674461365,807048
QINGLC5IYETM5Q07,1764,836,True,KNNImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,MultinomialNB,roc_auc_score,0.8930666705538984,0.01417416185288108,0.8925709502551021,2026-04-21_10-04-48,14.961452960968018,168589245
4GT6IXGRO3ZIE1S0,1764,586,True,KNNImputer,False,None,True,RobustScaler,False,None,None,None,BaggingClassifier,roc_auc_score,0.9820581896498994,0.005798136417043302,0.9815306122448979,2026-04-21_10-05-04,6011.326508522034,134497467
1WLGH4OMHL7VKDXF,1764,1387,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,ComplementNB,roc_auc_score,0.8906758574554118,0.01696790592297602,0.8849683115433673,2026-04-21_11-45-28,21.412780284881592,138774
8W5CF5HD2Y5EZAKQ,1764,1764,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,KNeighborsClassifier,roc_auc_score,0.9694100687553066,0.008825548919526107,0.9705206672512755,2026-04-21_11-55-58,8845.058453798294,345479052
C3ANKBHQ4LTP77WD,1764,1404,True,SimpleImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,NearestCentroid,roc_auc_score,0.8329280523896611,0.01660467377269274,0.8344763432716836,2026-04-21_14-23-24,35.093663692474365,106401
YK33DI5DGMXR32WU,1764,111,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,BaggingClassifier,roc_auc_score,0.9740725327552807,0.010306195082637684,0.9778418965242347,2026-04-21_14-24-11,886.3987090587616,23962879
Y5IVZYMGB96FIU5Y,1764,967,True,SimpleImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.7779557521829504,0.02282188079382616,0.7804823022959184,2026-04-21_14-39-06,9162.552870035172,250037
184RVP6I7G0XQYTU,1764,1272,True,KNNImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,BernoulliNB,roc_auc_score,0.6417443473193681,0.029073816135987664,0.6355367107780613,2026-04-21_17-11-49,19.715729475021362,256456518
ZOE83GQOSGLQCCDQ,1764,179,True,KNNImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,NearestCentroid,roc_auc_score,0.7918997222317451,0.02187134885440444,0.8089837771045918,2026-04-21_19-42-09,6.146913290023804,36094166
RHPQDAXPL981XUN8,1764,789,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,GradientBoostingClassifier,roc_auc_score,0.7819564668445661,0.01870771359462967,0.8592240314094388,2026-04-21_22-19-19,16.32066774368286,36369
BXXXODMGY4AUEUF3,1764,1143,True,KNNImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,ComplementNB,roc_auc_score,0.8995161350600668,0.009831442459844452,0.9106839923469389,2026-04-21_22-19-39,23.793596029281616,230535589
B9Q7PA0OP5INMSNI,1764,220,False,None,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,LGBMClassifier,roc_auc_score,0.9322747839295349,0.014294953226575714,0.9188808394451531,2026-04-21_22-20-03,7.632591485977173,215267
8OBXND4JCRCD3XDJ,1764,592,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,HistGradientBoostingClassifier,roc_auc_score,0.9853070491142789,0.006974288991425655,0.9871914859693878,2026-04-21_22-20-11,125.52866268157959,845152
RUGG6D9HFG0P0P4U,1764,517,True,SimpleImputer,True,VarianceThreshold,False,None,False,None,None,None,KNeighborsClassifier,roc_auc_score,0.9668403371691469,0.008661840347013732,0.9752762276785714,2026-04-21_22-22-16,154.10739064216614,97280077
FO8ALJEXGCDC1D53,1764,868,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.9780563076662048,0.00792868596492287,0.9796986607142857,2026-04-21_22-25-11,41407.8998875618,304700
SI44OM5P6G19S1Z5,1764,947,True,KNNImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,HistGradientBoostingClassifier,roc_auc_score,0.9539215538593917,0.008844268423711875,0.9574655213647959,2026-04-22_10-06-43,224.8260896205902,192131452
65114EE7NDURY5QX,1764,1410,True,SimpleImputer,True,VarianceThreshold,True,StandardScaler,False,None,None,None,GradientBoostingClassifier,roc_auc_score,0.8688404901045479,0.013551035775337231,0.8789362444196428,2026-04-22_10-10-30,38.7161762714386,75970
LO6PRVJFAVLYGVQX,1764,691,True,SimpleImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,NearestCentroid,roc_auc_score,0.8443301113410697,0.019049680459431003,0.8250070750956633,2026-04-22_10-11-21,30.747289419174194,47478
